Device Id	Device Name	Probe Sensor in Fahrenheit	Probe Sensor Alert	Device Sensor in Fahrenheit	Device Sensor Alert	Device Sensor Humidity	Device Sensor Humidity Alert	Timestamp Record
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	44%	No	13/01/2015 18:15:11
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	37%	No	13/01/2015 18:07:46
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	38%	No	13/01/2015 18:02:46
00011ED95A401B5B	5 Outside Back West Door	n/a	No	36.7	No	74%	No	13/01/2015 17:47:06
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	44%	No	13/01/2015 17:45:08
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	37%	No	13/01/2015 17:37:47
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	37%	No	13/01/2015 17:32:44
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	44%	No	13/01/2015 17:15:05
00011ED95A401B5B	5 Outside Back West Door	n/a	No	36.5	No	75%	No	13/01/2015 17:12:32
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.2	No	37%	No	13/01/2015 17:07:45
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	38%	No	13/01/2015 17:02:42
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	44%	No	13/01/2015 16:45:03
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.1	No	75%	No	13/01/2015 16:42:26
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.6	No	37%	No	13/01/2015 16:37:38
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	38%	No	13/01/2015 16:32:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	44%	No	13/01/2015 16:14:59
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.8	No	74%	No	13/01/2015 16:12:27
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.3	No	37%	No	13/01/2015 16:02:58
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	38%	No	13/01/2015 16:02:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	44%	No	13/01/2015 15:44:57
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.3	No	73%	No	13/01/2015 15:42:26
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	38%	No	13/01/2015 15:32:40
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.9	No	38%	No	13/01/2015 15:28:20
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	13/01/2015 15:15:01
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.2	No	73%	No	13/01/2015 15:12:26
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	38%	No	13/01/2015 15:02:36
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.6	No	38%	No	13/01/2015 14:58:18
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	13/01/2015 14:44:56
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.8	No	74%	No	13/01/2015 14:42:29
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	38%	No	13/01/2015 14:32:34
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.2	No	39%	No	13/01/2015 14:28:14
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	45%	No	13/01/2015 14:14:54
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.9	No	74%	No	13/01/2015 14:12:28
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	39%	No	13/01/2015 14:02:33
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	39%	No	13/01/2015 13:58:14
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	45%	No	13/01/2015 13:44:52
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.9	No	76%	No	13/01/2015 13:42:26
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	39%	No	13/01/2015 13:32:35
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	39%	No	13/01/2015 13:28:15
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	45%	No	13/01/2015 13:14:51
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.8	No	77%	No	13/01/2015 13:12:26
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	39%	No	13/01/2015 13:02:41
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	39%	No	13/01/2015 12:58:15
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	13/01/2015 12:44:51
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.9	No	78%	No	13/01/2015 12:42:26
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	39%	No	13/01/2015 12:32:28
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.2	No	39%	No	13/01/2015 12:28:17
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	13/01/2015 12:14:48
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.4	No	80%	No	13/01/2015 12:12:26
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	40%	No	13/01/2015 12:02:26
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.3	No	40%	No	13/01/2015 11:58:15
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	13/01/2015 11:44:41
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.4	No	80%	No	13/01/2015 11:42:27
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	40%	No	13/01/2015 11:32:25
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.6	No	41%	No	13/01/2015 11:28:07
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	13/01/2015 11:14:42
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.4	No	82%	No	13/01/2015 11:12:26
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	40%	No	13/01/2015 11:02:21
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.2	No	40%	No	13/01/2015 10:58:00
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	45%	No	13/01/2015 10:44:29
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.3	No	83%	No	13/01/2015 10:42:26
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	40%	No	13/01/2015 10:32:17
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	13/01/2015 10:14:27
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.4	No	84%	No	13/01/2015 10:12:25
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	40%	No	13/01/2015 10:02:14
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	40%	No	13/01/2015 09:57:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	13/01/2015 09:44:27
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.7	No	85%	No	13/01/2015 09:42:26
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	40%	No	13/01/2015 09:32:13
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	13/01/2015 09:14:25
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.7	No	85%	No	13/01/2015 09:12:25
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	40%	No	13/01/2015 09:02:13
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.2	No	41%	No	13/01/2015 08:57:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.5	No	45%	No	13/01/2015 08:44:26
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.7	No	86%	No	13/01/2015 08:42:25
000104203903E300	1 Downstairs Thermostat	n/a	No	71.1	No	40%	No	13/01/2015 08:32:09
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.5	No	45%	No	13/01/2015 08:14:23
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.8	No	86%	No	13/01/2015 08:12:25
000104203903E300	1 Downstairs Thermostat	n/a	No	71.1	No	40%	No	13/01/2015 08:02:07
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	13/01/2015 07:44:21
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.9	No	86%	No	13/01/2015 07:42:25
000104203903E300	1 Downstairs Thermostat	n/a	No	70.9	No	39%	No	13/01/2015 07:32:20
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	46%	No	13/01/2015 07:14:04
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.3	No	86%	No	13/01/2015 07:12:27
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	39%	No	13/01/2015 07:02:00
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.5	No	46%	No	13/01/2015 06:44:04
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.6	No	87%	No	13/01/2015 06:42:25
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	39%	No	13/01/2015 06:32:00
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.5	No	46%	No	13/01/2015 06:14:02
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.4	No	86%	No	13/01/2015 06:12:26
000104203903E300	1 Downstairs Thermostat	n/a	No	71.3	No	40%	No	13/01/2015 06:01:52
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.7	No	46%	No	13/01/2015 05:43:59
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.7	No	87%	No	13/01/2015 05:42:26
000104203903E300	1 Downstairs Thermostat	n/a	No	71.6	No	40%	No	13/01/2015 05:31:50
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.7	No	46%	No	13/01/2015 05:13:59
00011ED95A401B5B	5 Outside Back West Door	n/a	No	40.1	No	87%	No	13/01/2015 05:12:26
000104203903E300	1 Downstairs Thermostat	n/a	No	71.6	No	40%	No	13/01/2015 05:01:49
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.5	No	46%	No	13/01/2015 04:43:57
00011ED95A401B5B	5 Outside Back West Door	n/a	No	40.6	No	86%	No	13/01/2015 04:42:26
000104203903E300	1 Downstairs Thermostat	n/a	No	71.3	No	40%	No	13/01/2015 04:31:49
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	46%	No	13/01/2015 04:13:55
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.5	No	87%	No	13/01/2015 04:12:26
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	40%	No	13/01/2015 04:01:44
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	46%	No	13/01/2015 03:43:56
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.4	No	88%	No	13/01/2015 03:42:26
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	40%	No	13/01/2015 03:31:42
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	46%	No	13/01/2015 03:13:54
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.9	No	88%	No	13/01/2015 03:12:25
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	41%	No	13/01/2015 03:01:42
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	46%	No	13/01/2015 02:43:51
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.3	No	88%	No	13/01/2015 02:42:25
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	41%	No	13/01/2015 02:31:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	13/01/2015 02:13:50
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.4	No	88%	No	13/01/2015 02:12:25
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	41%	No	13/01/2015 02:01:36
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	13/01/2015 01:43:38
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.4	No	88%	No	13/01/2015 01:42:25
000104203903E300	1 Downstairs Thermostat	n/a	No	71.1	No	41%	No	13/01/2015 01:31:34
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.5	No	45%	No	13/01/2015 01:13:36
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.3	No	88%	No	13/01/2015 01:12:25
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	41%	No	13/01/2015 01:01:29
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.2	No	41%	No	13/01/2015 00:57:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.5	No	45%	No	13/01/2015 00:42:48
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.9	No	88%	No	13/01/2015 00:42:17
000104203903E300	1 Downstairs Thermostat	n/a	No	71.1	No	41%	No	13/01/2015 00:31:25
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.3	No	41%	No	13/01/2015 00:28:00
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	13/01/2015 00:12:45
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.4	No	87%	No	13/01/2015 00:12:11
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	42%	No	12/1/2015 23:56
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	12/1/2015 23:42
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.8	No	87%	No	12/1/2015 23:42
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	41%	No	12/1/2015 23:31
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	12/1/2015 23:12
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.8	No	88%	No	12/1/2015 23:12
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	41%	No	12/1/2015 23:01
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.3	No	41%	No	12/1/2015 22:52
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	12/1/2015 22:42
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.5	No	87%	No	12/1/2015 22:42
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	41%	No	12/1/2015 22:31
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	41%	No	12/1/2015 22:17
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	12/1/2015 22:12
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.4	No	87%	No	12/1/2015 22:12
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	41%	No	12/1/2015 22:01
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	41%	No	12/1/2015 21:47
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	12/1/2015 21:42
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.4	No	87%	No	12/1/2015 21:42
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	40%	No	12/1/2015 21:31
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	41%	No	12/1/2015 21:16
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	45%	No	12/1/2015 21:12
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.4	No	87%	No	12/1/2015 21:12
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	41%	No	12/1/2015 21:01
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.9	No	41%	No	12/1/2015 20:46
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	44%	No	12/1/2015 20:42
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.5	No	87%	No	12/1/2015 20:42
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	41%	No	12/1/2015 20:30
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.2	No	41%	No	12/1/2015 20:16
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	44%	No	12/1/2015 20:12
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.3	No	86%	No	12/1/2015 20:12
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	41%	No	12/1/2015 20:00
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	44%	No	12/1/2015 19:42
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.5	No	86%	No	12/1/2015 19:42
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	40%	No	12/1/2015 19:30
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.6	No	40%	No	12/1/2015 19:15
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	44%	No	12/1/2015 19:12
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.4	No	86%	No	12/1/2015 19:12
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	40%	No	12/1/2015 19:00
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.7	No	39%	No	12/1/2015 18:45
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	44%	No	12/1/2015 18:42
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.3	No	86%	No	12/1/2015 18:42
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	40%	No	12/1/2015 18:30
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.1	No	39%	No	12/1/2015 18:14
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	85%	No	12/1/2015 18:12
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	39%	No	12/1/2015 18:00
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	38%	No	12/1/2015 17:44
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	44%	No	12/1/2015 17:42
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.4	No	85%	No	12/1/2015 17:42
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	39%	No	12/1/2015 17:30
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	38%	No	12/1/2015 17:14
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	44%	No	12/1/2015 17:12
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.8	No	84%	No	12/1/2015 17:12
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	39%	No	12/1/2015 17:00
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	44%	No	12/1/2015 16:42
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.8	No	84%	No	12/1/2015 16:41
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	39%	No	12/1/2015 16:30
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.2	No	38%	No	12/1/2015 16:14
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	43%	No	12/1/2015 16:12
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.5	No	84%	No	12/1/2015 16:11
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	39%	No	12/1/2015 16:00
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	38%	No	12/1/2015 15:44
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	43%	No	12/1/2015 15:42
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.8	No	83%	No	12/1/2015 15:41
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	39%	No	12/1/2015 15:30
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	38%	No	12/1/2015 15:14
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	43%	No	12/1/2015 15:11
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.4	No	84%	No	12/1/2015 15:11
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	39%	No	12/1/2015 15:00
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	38%	No	12/1/2015 14:44
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	43%	No	12/1/2015 14:41
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	83%	No	12/1/2015 14:41
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	39%	No	12/1/2015 14:30
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.9	No	38%	No	12/1/2015 14:14
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	43%	No	12/1/2015 14:11
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	84%	No	12/1/2015 14:10
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	39%	No	12/1/2015 14:00
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.9	No	38%	No	12/1/2015 13:43
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	43%	No	12/1/2015 13:41
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41	No	83%	No	12/1/2015 13:40
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	39%	No	12/1/2015 13:29
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	38%	No	12/1/2015 13:13
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	43%	No	12/1/2015 13:11
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41	No	83%	No	12/1/2015 13:10
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	38%	No	12/1/2015 12:59
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	37%	No	12/1/2015 12:43
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	43%	No	12/1/2015 12:41
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.4	No	82%	No	12/1/2015 12:40
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	38%	No	12/1/2015 12:29
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.1	No	37%	No	12/1/2015 12:13
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	42%	No	12/1/2015 12:10
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.9	No	81%	No	12/1/2015 12:10
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	38%	No	12/1/2015 11:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	42%	No	12/1/2015 11:40
00011ED95A401B5B	5 Outside Back West Door	n/a	No	40.7	No	82%	No	12/1/2015 11:40
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	39%	No	12/1/2015 11:29
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41	No	81%	No	12/1/2015 11:10
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.9	No	42%	No	12/1/2015 11:10
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.3	No	37%	No	12/1/2015 11:08
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	39%	No	12/1/2015 10:59
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41	No	81%	No	12/1/2015 10:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	42%	No	12/1/2015 10:40
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	38%	No	12/1/2015 10:34
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	39%	No	12/1/2015 10:29
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41	No	82%	No	12/1/2015 10:10
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	42%	No	12/1/2015 10:10
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	38%	No	12/1/2015 10:04
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	39%	No	12/1/2015 9:59
00011ED95A401B5B	5 Outside Back West Door	n/a	No	40.5	No	83%	No	12/1/2015 9:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	42%	No	12/1/2015 9:40
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	38%	No	12/1/2015 9:29
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.7	No	83%	No	12/1/2015 9:10
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	42%	No	12/1/2015 9:10
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	38%	No	12/1/2015 8:59
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.2	No	83%	No	12/1/2015 8:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	41%	No	12/1/2015 8:40
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	37%	No	12/1/2015 8:29
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.4	No	83%	No	12/1/2015 8:10
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	41%	No	12/1/2015 8:09
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	37%	No	12/1/2015 7:59
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.9	No	82%	No	12/1/2015 7:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.8	No	41%	No	12/1/2015 7:39
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	36%	No	12/1/2015 7:29
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.6	No	82%	No	12/1/2015 7:10
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	41%	No	12/1/2015 7:04
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	35%	No	12/1/2015 6:59
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.4	No	81%	No	12/1/2015 6:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	41%	No	12/1/2015 6:34
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	35%	No	12/1/2015 6:29
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.1	No	81%	No	12/1/2015 6:10
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	41%	No	12/1/2015 6:04
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	35%	No	12/1/2015 5:59
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37	No	80%	No	12/1/2015 5:40
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	35%	No	12/1/2015 5:28
00011ED95A401B5B	5 Outside Back West Door	n/a	No	36.6	No	79%	No	12/1/2015 5:10
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	41%	No	12/1/2015 5:04
000104203903E300	1 Downstairs Thermostat	n/a	No	70.3	No	34%	No	12/1/2015 4:58
00011ED95A401B5B	5 Outside Back West Door	n/a	No	36.7	No	78%	No	12/1/2015 4:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	41%	No	12/1/2015 4:34
000104203903E300	1 Downstairs Thermostat	n/a	No	70.3	No	34%	No	12/1/2015 4:28
00011ED95A401B5B	5 Outside Back West Door	n/a	No	36.7	No	76%	No	12/1/2015 4:10
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	41%	No	12/1/2015 4:04
000104203903E300	1 Downstairs Thermostat	n/a	No	70.3	No	34%	No	12/1/2015 3:58
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37	No	75%	No	12/1/2015 3:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	40%	No	12/1/2015 3:33
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	34%	No	12/1/2015 3:28
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.1	No	75%	No	12/1/2015 3:09
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	33%	No	12/1/2015 3:04
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	34%	No	12/1/2015 2:58
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.6	No	71%	No	12/1/2015 2:39
